DscConjuntoUnidadeConsumidora,DscTipoInterrupcao,IdeMotivoInterrupcao,DatInicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumAno
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-06-08 13:55:59,2022-06-08 22:25:30,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-10-26 09:07:31,2022-10-26 19:19:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
BANDEIRANTES_RETICULADO,Programada,0,2022-09-10 10:20:10,2022-09-10 11:20:21,INTERNA;PROGRAMADA;ALTERACAO;PARA MELHORIA,2022
BANDEIRANTES_RETICULADO,Programada,0,2022-11-05 09:55:56,2022-11-05 12:50:00,INTERNA;PROGRAMADA;ALTERACAO;PARA MELHORIA,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-05-01 06:15:00,2022-05-01 06:52:39,Interna - Nao Programada - Nao classificada,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-05-01 01:30:40,2022-05-01 01:59:06,Interna - Nao Programada - Nao classificada,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-04-17 01:33:29,2022-04-17 01:49:24,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
BANDEIRANTES_RETICULADO,Programada,0,2022-05-28 08:35:00,2022-05-28 09:10:00,Interna - Programada - Alteracao - Para melhoria,2022
BANDEIRANTES_RETICULADO,Programada,0,2022-07-30 08:50:03,2022-07-30 09:40:05,INTERNA;PROGRAMADA;ALTERACAO;PARA MELHORIA,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-08-31 02:43:00,2022-08-31 04:18:18,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-02-21 14:06:07,2022-02-22 09:40:29,Interna - Nao Programada - Falha operacional - Erro de operacao,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-04-28 09:15:15,2022-04-28 15:02:25,Interna - Nao Programada - Meio ambiente - Queima ou Incendio,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-05-26 05:50:48,2022-05-26 16:45:37,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
BANDEIRANTES_RETICULADO,Programada,0,2022-03-06 11:33:00,2022-03-06 13:07:07,Interna - Programada - Alteracao - Para melhoria,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-08-22 09:35:58,2022-08-22 13:58:44,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-03-09 11:52:52,2022-03-11 11:40:00,Interna - Nao Programada - Meio ambiente - Inundacao,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-02-11 22:57:35,2022-02-12 05:10:22,Interna - Nao Programada - Nao classificada,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-10-17 16:43:38,2022-10-19 04:49:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-09-02 00:26:11,2022-09-02 00:49:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-09-03 02:45:29,2022-09-03 04:52:35,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-01-30 16:42:52,2022-01-30 19:30:22,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-02-13 06:47:18,2022-02-13 11:35:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-07-08 15:54:07,2022-07-08 17:28:39,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2022
BANDEIRANTES_RETICULADO,Programada,0,2022-03-19 08:45:00,2022-03-19 10:20:00,Interna - Programada - Alteracao - Para melhoria,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-05-02 05:16:09,2022-05-02 05:42:00,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-02-25 09:47:24,2022-02-25 18:39:53,Interna - Nao Programada - Falha operacional - Erro de operacao,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-02-10 14:49:00,2022-02-10 16:12:35,Interna - Nao Programada - Proprias do sistema - Falha de material ou equipamento,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-10-05 15:54:52,2022-10-05 22:10:41,INTERNA;NAO PROGRAMADA;TERCEIROS;ABALROAMENTO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-01-18 06:23:09,2022-01-18 06:42:00,Interna - Nao Programada - Proprias do sistema - Nao identificada,2022
BANDEIRANTES_RETICULADO,Programada,0,2022-04-02 11:00:41,2022-04-02 12:12:46,Interna - Programada - Alteracao - Para melhoria,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2022-12-27 15:03:41,2022-12-28 12:52:09,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2022
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-03 09:53:53,2023-04-05 11:02:09,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-11-13 14:26:03,2023-11-14 19:01:29,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-16 04:22:35,2023-04-16 05:50:43,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-10-31 11:29:52,2023-10-31 18:54:32,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-08-21 10:54:22,2023-08-21 16:17:38,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
BANDEIRANTES_RETICULADO,Programada,0,2023-04-02 08:20:54,2023-04-02 12:01:37,INTERNA;PROGRAMADA;ALTERACAO;PARA MELHORIA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-02-17 11:18:00,2023-02-17 12:23:09,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-06-14 09:31:07,2023-06-14 14:09:42,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-11-13 08:48:16,2023-11-14 17:24:40,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-07-08 13:10:00,2023-07-08 21:38:00,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-08-02 16:14:36,2023-08-02 17:31:54,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
BANDEIRANTES_RETICULADO,Programada,0,2023-05-13 12:00:00,2023-05-13 14:30:15,INTERNA;PROGRAMADA;ALTERACAO;PARA MELHORIA,2023
BANDEIRANTES_RETICULADO,Programada,0,2023-03-26 10:55:00,2023-03-26 18:54:59,INTERNA;PROGRAMADA;ALTERACAO;PARA MELHORIA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-07 17:38:14,2023-04-07 21:56:26,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-06-19 10:18:54,2023-06-19 12:09:08,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-11-22 10:55:27,2023-11-23 17:05:25,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-03-02 16:59:24,2023-03-04 14:00:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-03-12 12:29:37,2023-03-12 16:51:41,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-08-01 02:21:38,2023-08-01 02:37:02,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;NAO IDENTIFICADA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-29 03:33:58,2023-04-29 17:55:28,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;NAO IDENTIFICADA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-29 17:46:00,2023-04-29 17:57:45,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-11-30 10:29:54,2023-11-30 15:39:49,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-02-14 12:40:40,2023-02-15 19:40:00,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-03-06 14:16:50,2023-03-06 16:14:54,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-11-17 07:49:15,2023-11-17 10:40:46,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-02-15 11:55:54,2023-02-16 13:29:28,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-05-17 05:27:31,2023-05-17 08:04:13,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-07-04 12:08:14,2023-07-04 13:48:47,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-11-23 07:49:00,2023-11-23 08:43:45,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-07-13 10:31:43,2023-07-13 16:52:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-09 09:02:54,2023-04-10 04:58:36,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-09-05 21:17:06,2023-09-06 10:16:11,INTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-08-04 11:12:55,2023-08-04 13:33:40,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-02-13 13:40:22,2023-02-15 19:48:04,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-11-16 09:15:47,2023-11-17 17:46:26,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-06-24 07:57:36,2023-06-24 11:33:21,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-02-06 18:19:28,2023-02-07 10:56:26,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;NAO IDENTIFICADA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-06-01 16:34:57,2023-06-02 15:47:29,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,8,2023-11-12 06:19:00,2023-11-12 07:42:00,EXTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,8,2023-11-12 06:19:00,2023-11-12 07:01:00,EXTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,8,2023-11-12 06:19:00,2023-11-12 07:01:00,EXTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,8,2023-11-12 06:19:00,2023-11-12 07:42:00,EXTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,8,2023-11-12 11:12:00,2023-11-12 12:32:00,EXTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,8,2023-11-12 11:12:00,2023-11-12 12:32:00,EXTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,8,2023-11-12 11:12:00,2023-11-12 12:32:00,EXTERNA;NAO PROGRAMADA;NAO CLASSIFICADA;,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-10-29 09:07:52,2023-10-29 11:10:24,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;DESLIGAMENTO PARA MANUTENCAO EMERGENCIAL,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-06-13 15:43:07,2023-06-13 19:44:05,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-11 15:05:26,2023-04-12 13:57:45,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-07-26 15:37:59,2023-07-26 23:30:03,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-08-28 21:19:11,2023-08-30 12:15:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-07-26 15:08:19,2023-07-26 23:30:03,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-07-26 06:43:33,2023-07-26 14:21:48,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-10-08 21:25:46,2023-10-09 04:04:00,INTERNA;NAO PROGRAMADA;TERCEIROS;ROUBO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-10-27 13:14:14,2023-10-28 17:19:17,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-04-12 14:43:25,2023-04-13 11:53:08,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-01-26 08:58:35,2023-01-26 16:12:38,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;SERVICO MAL EXECUTADO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2023-07-26 17:44:05,2023-07-27 00:22:27,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-01-25 23:06:07,2023-01-26 05:35:13,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-10-09 09:22:30,2023-10-10 13:40:08,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-12-20 06:38:29,2023-12-21 04:25:17,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-12-30 19:29:40,2023-12-31 01:40:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-12-31 14:37:42,2023-12-31 18:25:04,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2023-12-14 09:55:35,2023-12-17 02:02:58,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2023
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-02-17 09:41:53,2024-02-17 20:40:37,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-02-16 17:34:11,2024-02-17 14:01:37,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-05-08 15:45:24,2024-05-09 04:34:15,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-01-29 10:46:39,2024-01-30 06:00:03,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-05-07 10:14:28,2024-05-07 23:55:53,INTERNA;NAO PROGRAMADA;FALHA OPERACIONAL;ERRO DE OPERACAO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-04-08 11:19:10,2024-04-08 12:49:38,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-03-08 21:55:44,2024-03-09 16:37:19,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-06-08 00:19:52,2024-06-08 03:15:31,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;DESLIGAMENTO PARA MANUTENCAO EMERGENCIAL,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-02-18 18:00:42,2024-02-19 12:59:51,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-03-10 02:50:59,2024-03-10 11:55:54,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;NAO IDENTIFICADA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-03-10 02:21:00,2024-03-10 14:10:11,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;NAO IDENTIFICADA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-01-23 14:54:41,2024-01-25 12:31:20,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-01-13 16:14:57,2024-01-14 14:56:00,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-06-07 16:44:00,2024-06-07 17:15:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-04-07 20:26:22,2024-04-07 23:36:40,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-04-01 09:35:05,2024-04-01 13:21:00,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-04-24 13:52:40,2024-04-25 03:00:49,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-03-03 06:58:02,2024-03-04 02:15:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-03-03 06:10:03,2024-03-03 10:42:42,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-03-03 01:10:00,2024-03-03 02:55:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;NAO IDENTIFICADA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-03-03 01:09:15,2024-03-03 02:55:00,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;NAO IDENTIFICADA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-01-26 11:56:00,2024-01-26 12:51:10,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;SOBRECARGA,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-03-13 16:21:18,2024-03-13 18:48:35,INTERNA;NAO PROGRAMADA;PROPRIAS DO SISTEMA;FALHA DE MATERIAL OU EQUIPAMENTO,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-07-10 08:30:45,2024-07-10 12:10:28,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,6,2024-07-10 07:50:00,2024-07-10 12:00:18,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
BANDEIRANTES_RETICULADO,NAPSo Programada,0,2024-07-21 09:47:12,2024-07-21 12:58:24,INTERNA;NAO PROGRAMADA;TERCEIROS;INTERFERENCIA DE TERCEIROS,2024
